datetime,open,high,low,close,volume
2014-10-13,309.54001,311.29001,303.73001,303.91,578357
2014-10-14,305.0,309.20001,304.0,306.73999,816677
2014-10-15,305.5,313.26001,293.39001,310.37,1566911
2014-10-16,302.48001,315.73999,302.01001,310.69,916838
2014-10-17,314.37,319.81,312.38,315.67999,698914
2014-10-20,313.73999,315.56,312.0,313.13,782838
2014-10-21,316.07001,320.48001,315.22,319.16,769746
2014-10-22,319.0,320.04001,315.70001,315.88,716359
2014-10-23,320.45999,324.20001,319.84,322.07999,540398
2014-10-24,321.63,325.35999,321.42999,324.87,378188
2014-10-27,323.37,325.26001,322.07001,324.79001,425969
2014-10-28,327.17001,329.39001,325.85999,329.38,406466
2014-10-29,328.95001,332.82999,326.88,331.98999,681659
2014-10-30,330.01999,334.31,330.0,333.23001,601508
2014-10-31,336.03,342.22,335.38,341.10999,761446
2014-11-03,342.94,344.0,337.04999,338.79999,669837
2014-11-04,338.38,342.89001,337.44,341.53,753663
2014-11-05,345.75,347.35999,343.82001,344.25,691931
2014-11-06,345.29001,348.25,344.25,347.63,481749
2014-11-07,348.26001,352.54999,346.16,351.48001,732311
2014-11-10,351.5,351.92001,350.04001,350.70001,542867
2014-11-11,351.56,352.54999,350.23001,351.19,323234
2014-11-12,349.29999,350.98001,347.84,349.89999,456711
2014-11-13,350.32001,350.79999,346.10001,348.57999,395800
2014-11-14,349.97,350.10001,347.32999,347.70999,234876
2014-11-17,346.38,348.23001,345.64999,346.98001,286681
2014-11-18,347.38,348.70999,346.75,347.94,379941
2014-11-19,347.0,347.22,343.20001,346.35999,325362
2014-11-20,343.62,348.95999,343.45999,347.54001,305289
2014-11-21,352.62,356.60999,351.67001,355.91,842571
2014-11-24,357.32999,358.64999,354.35999,355.79001,457580
2014-11-25,356.64999,358.81,354.51001,357.01999,544883
2014-11-26,358.16,358.34,355.10999,357.60999,306903
2014-11-28,359.26001,360.84,357.70001,359.07999,286294
2014-12-01,356.72,357.73999,353.88,355.03,584679
2014-12-02,356.09,357.62,353.57001,355.82999,571836
2014-12-03,355.38,357.57001,355.20001,356.89001,456647
2014-12-04,355.41,360.98999,354.34,360.70999,582083
2014-12-05,362.81,364.95999,361.76999,364.39999,479372
2014-12-08,361.76999,368.64001,360.57999,363.63,489224
2014-12-09,358.98999,363.0,357.89999,362.73999,442067
2014-12-10,362.64999,364.17999,356.76999,357.01999,512251
2014-12-11,360.14999,361.41,352.62,353.82999,622411
2014-12-12,354.45999,354.97,340.79999,340.89001,761497
2014-12-15,346.10001,347.82999,337.41,339.42999,640220
2014-12-16,336.76001,345.59,334.60001,336.94,609779
2014-12-17,339.17999,348.98001,337.51001,348.53,665058
2014-12-18,355.13,358.85001,351.53,358.84,579673
2014-12-19,363.56,366.01999,358.70999,360.14999,1068149
2014-12-22,361.17999,361.35001,358.14001,361.17001,339118
2014-12-23,363.17999,366.67001,361.13,364.20999,600459
2014-12-24,364.98001,366.82001,362.39001,363.67001,153285
2014-12-26,364.23999,365.45999,363.35001,363.63,155154
2014-12-29,362.64001,366.60001,360.59,363.45999,208017
2014-12-30,363.06,364.19,360.5,362.07999,253327
2014-12-31,362.34,362.95999,356.91,357.56,305235
2015-01-02,357.98001,359.89001,352.44,356.73001,367144
2015-01-05,353.23999,354.26999,346.60001,347.5,465904
2015-01-06,348.70001,351.63,338.54999,342.10001,626376
2015-01-07,345.14999,349.98001,344.26001,349.34,388392
2015-01-08,352.84,354.64999,351.59,353.42001,480797
2015-01-09,353.98999,354.51999,346.94,349.23001,542597
2015-01-12,350.20999,352.38,344.25,346.92999,331528
2015-01-13,349.78,354.48999,344.89999,347.98001,406689
2015-01-14,345.57999,347.66,340.5,345.75,717606
2015-01-15,349.07001,349.57999,340.57001,342.45001,662086
2015-01-16,344.48999,348.60999,339.10001,348.07001,916411
2015-01-20,350.01001,351.60001,344.67001,346.59,939892
2015-01-21,344.63,351.0,342.51001,349.5,823010
2015-01-22,354.0,362.03,348.47,360.79001,716518
2015-01-23,361.26999,361.72,355.10999,355.12,418521
2015-01-26,354.0,358.45001,352.64999,357.39001,469958
2015-01-27,353.25,355.0,350.78,351.48001,435935
2015-01-28,353.48999,354.70999,344.76999,345.03,562255
2015-01-29,345.79001,348.16,342.76999,346.94,593738
2015-01-30,345.09,347.95999,340.26999,340.51001,663236
2015-02-02,342.37,348.10001,339.44,347.64001,610213
2015-02-03,348.06,353.39999,348.06,352.95001,655289
2015-02-04,346.54001,354.32999,344.95001,350.78,544680
2015-02-05,352.34,359.82001,352.01001,358.82001,743609
2015-02-06,362.25,367.47,360.14999,362.42999,653696
2015-02-09,360.03,362.59,358.82999,360.87,403079
2015-02-10,365.0,372.04999,364.34,370.67001,726933
2015-02-11,369.54999,372.25,367.29001,369.89999,461330
2015-02-12,370.0,375.45999,370.0,374.88,445494
2015-02-13,374.89001,378.03,373.79999,376.04001,553701
2015-02-17,379.51001,382.84,377.79999,380.32999,1122430
2015-02-18,380.54001,381.17001,376.79001,377.85999,583220
2015-02-19,376.69,379.42999,376.04999,377.60999,499029
2015-02-20,375.72,377.67001,373.14999,376.64001,774270
2015-02-23,377.17001,378.0,373.70001,376.42999,443593
2015-02-24,377.70999,379.88,377.0,378.10999,451672
2015-02-25,377.73999,378.64999,375.56,375.92001,443439
2015-02-26,374.79001,377.01001,373.25,375.01999,397656
2015-02-27,375.01999,376.85001,371.38,371.42001,702198
2015-03-02,367.88,376.69,367.88,376.42001,478004
2015-03-03,374.28,375.64999,370.85001,373.66,428941
2015-03-04,369.04999,370.91,367.20001,369.14001,371053
2015-03-05,370.0,371.48001,367.34,369.94,366051
2015-03-06,369.53,375.54001,364.85001,365.47,538753
2015-03-09,365.47,367.97,363.54001,364.59,519328
2015-03-10,361.23999,362.75,356.07001,356.19,531248
2015-03-11,357.14999,359.84,356.62,358.41,464714
2015-03-12,360.60001,368.92999,360.60001,368.70999,474376
2015-03-13,368.98999,369.98001,364.20001,367.73999,521772
2015-03-16,370.67001,374.73999,369.72,374.07999,491752
2015-03-17,373.04001,376.14001,371.53,374.26001,531570
2015-03-18,373.97,380.98999,371.45001,377.76001,595733
2015-03-19,376.0,376.45001,369.12,369.95001,633193
2015-03-20,370.62,379.59,370.42001,378.64001,681616
2015-03-23,377.92001,380.81,374.01999,374.32999,453001
2015-03-24,373.32001,373.92999,369.10001,369.10001,452763
2015-03-25,369.89001,372.04999,363.76001,363.92001,391491
2015-03-26,360.73999,364.81,360.01001,362.14999,417686
2015-03-27,361.84,363.73999,360.25,361.63,386944
2015-03-30,363.10001,369.62,363.10001,368.10001,471010
2015-03-31,366.20999,368.14001,364.70001,365.84,427173
2015-04-01,364.51001,366.92999,361.84,362.57001,593943
2015-04-02,363.32001,367.14999,362.67001,366.39999,351835
2015-04-06,362.85999,369.12,361.54999,366.98001,345365
2015-04-07,366.75,370.89999,366.32999,368.62,448748
2015-04-08,370.04999,371.45001,367.45001,369.70999,569370
2015-04-09,370.0,371.78,367.67999,371.53,392705
2015-04-10,372.51999,372.98999,368.01999,369.45001,348375
2015-04-13,369.95001,373.0,369.64999,369.69,421034
2015-04-14,369.85001,374.19,367.09,373.66,581678
2015-04-15,374.38,377.28,373.45001,376.66,710803
2015-04-16,378.51999,378.79001,364.37,372.17999,902460
2015-04-17,369.69,372.0,363.16,365.39999,798844
2015-04-20,368.0,370.92999,367.42999,369.70999,416519
2015-04-21,371.67999,371.89001,367.10001,367.51999,448573
2015-04-22,369.09,371.22,365.39999,369.51001,451959
2015-04-23,368.5,372.56,366.92999,371.92999,432672
2015-04-24,372.73001,373.88,369.78,372.98001,355725
2015-04-27,374.59,376.73001,371.17999,371.89001,354750
2015-04-28,370.17001,377.98999,370.17001,377.85001,395736
2015-04-29,375.62,378.79999,365.82001,366.67001,981737
2015-04-30,366.26999,368.89999,362.34,363.94,673283
2015-05-01,366.53,369.22,365.01999,368.64001,412939
2015-05-04,369.79001,371.67999,368.73999,370.26999,375569
2015-05-05,368.48001,371.76001,365.12,366.04999,380754
2015-05-06,366.39001,367.89001,361.04999,363.39999,427776
2015-05-07,363.5,367.57001,362.82999,365.67999,431389
2015-05-08,367.35001,371.26001,365.69,370.04001,446130
2015-05-11,369.54999,372.14001,367.69,367.78,431878
2015-05-12,365.87,366.17999,362.38,365.17001,452347
2015-05-13,364.48001,366.54001,363.51001,365.13,435016
2015-05-14,367.51999,371.51001,366.89999,371.47,419021
2015-05-15,372.0,372.66,368.57001,370.85001,415755
2015-05-18,370.16,371.95999,368.73999,370.70999,391916
2015-05-19,371.69,372.95001,368.92001,371.07999,406122
2015-05-20,370.63,371.66,367.67999,370.25,448040
2015-05-21,370.5,371.76999,368.03,368.22,390534
2015-05-22,368.39001,369.45999,367.53,368.07999,303676
2015-05-26,367.01001,368.41,364.82001,365.03,696031
2015-05-27,366.03,369.67999,364.78,368.67999,352508
2015-05-28,366.98001,369.76001,366.07001,369.51001,358134
2015-05-29,369.47,369.47,365.0,365.78,626999
2015-06-01,366.07999,367.26001,362.64999,364.26999,418389
2015-06-02,362.79999,364.67999,360.54001,363.39999,430777
2015-06-03,364.39001,367.01001,362.51999,364.95001,464446
2015-06-04,362.72,364.51999,356.39999,357.82999,639962
2015-06-05,358.0,360.39001,350.42999,355.32001,740546
2015-06-08,356.45001,357.78,353.16,353.45001,682955
2015-06-09,353.88,356.10999,352.01001,352.73001,538956
2015-06-10,354.98999,357.91,354.28,355.60999,768464
2015-06-11,356.73001,358.82999,355.01001,356.81,585815
2015-06-12,356.0,356.70001,352.82001,353.42999,518012
2015-06-15,351.63,356.79999,348.47,355.28,1096919
2015-06-16,353.84,357.95999,353.84,357.28,351876
2015-06-17,358.95999,360.10999,356.37,357.29999,462743
2015-06-18,358.0,361.81,356.59,360.88,445307
2015-06-19,359.88,361.17999,357.72,359.19,658867
2015-06-22,360.85001,363.53,358.63,358.95999,430644
2015-06-23,359.5,361.48999,359.10999,360.14999,420769
2015-06-24,360.01999,360.98999,355.01001,355.57001,559575
2015-06-25,355.57001,356.48001,350.88,351.13,482272
2015-06-26,353.06,354.89999,351.89999,354.47,642947
2015-06-29,350.38,352.0,344.34,344.54001,558738
2015-06-30,347.95001,349.14001,343.85001,345.98001,776707
2015-07-01,350.0,352.09,345.62,347.39999,495371
2015-07-02,348.23001,348.5,343.66,345.39999,433897
2015-07-06,342.35999,345.73999,340.01001,342.81,698810
2015-07-07,343.07999,344.41,335.69,342.60999,853570
2015-07-08,340.0,341.03,333.64001,334.12,955602
2015-07-09,341.04999,342.37,336.31,336.89001,797278
2015-07-10,339.94,341.20999,337.28,339.45999,1156433
2015-07-13,342.57001,345.42001,341.67001,344.26001,800668
2015-07-14,342.85999,344.35001,340.63,342.73001,1213969
2015-07-15,343.41,347.82001,340.89999,346.48999,1107366
2015-07-16,349.64999,354.98999,349.04001,354.28,806090
2015-07-17,353.10001,355.69,351.60001,354.54001,729200
2015-07-20,355.97,356.01001,351.87,353.10001,441859
2015-07-21,352.44,354.42001,350.54001,351.82001,481673
2015-07-22,352.0,352.35001,349.39999,350.0,720250
2015-07-23,350.07999,351.19,345.57999,346.44,526610
2015-07-24,345.82001,347.70999,340.25,341.41,630500
2015-07-27,339.5,341.38,334.20001,336.23999,882296
2015-07-28,338.88,338.88,335.38,336.84,713194
2015-07-29,337.22,341.0,336.0,339.84,664533
2015-07-30,339.70999,341.04001,337.79001,338.75,622316
2015-07-31,339.59,341.72,335.76999,336.32001,507794
2015-08-03,336.67001,339.14001,332.51001,334.70001,528588
2015-08-04,335.54999,337.10999,330.26001,332.44,676854
2015-08-05,334.0,338.14001,334.0,334.69,663558
2015-08-06,335.47,336.19,331.73001,333.07001,583768
2015-08-07,332.31,334.57001,329.16,331.85001,369211
2015-08-10,334.10001,338.35999,332.70001,335.59,514413
2015-08-11,333.04999,333.98999,329.0,330.0,695581
2015-08-12,325.70001,328.31,319.92001,327.13,790318
2015-08-13,327.92999,329.39999,325.03,325.91,474945
2015-08-14,325.98001,328.70999,325.0,328.14001,450050
2015-08-17,326.25,329.53,325.16,329.32999,387577
2015-08-18,328.0,329.04001,327.07001,328.72,442630
2015-08-19,327.70999,329.0,323.01001,323.26001,720879
2015-08-20,321.81,322.42001,316.69,317.06,744533
2015-08-21,313.20999,316.79001,306.95001,307.26999,1195700
2015-08-24,291.39999,306.14999,275.0,299.17001,1585820
2015-08-25,309.98001,311.67001,294.64999,294.66,1259748
2015-08-26,302.5,304.14999,295.59,303.09,1351682
2015-08-27,306.53,314.98999,306.53,314.47,945540
2015-08-28,312.57999,312.57999,307.60001,311.23001,783422
2015-08-31,307.26001,308.76001,302.04001,302.47,786847
2015-09-01,293.73001,296.76999,291.45999,294.29999,1541606
2015-09-02,297.29999,298.53,294.23999,298.53,1341750
2015-09-03,299.56,301.47,298.17001,300.26001,1149298
2015-09-04,295.64999,297.41,292.39999,294.23999,985505
2015-09-08,299.63,302.48999,296.82999,301.42999,934645
2015-09-09,304.95001,306.66,296.07999,296.76999,698178
2015-09-10,297.79999,303.84,296.78,301.31,953091
2015-09-11,301.0,303.59,298.79999,303.31,804830
2015-09-14,303.25,303.75,300.26999,301.06,567383
2015-09-15,303.60001,308.54001,301.51001,307.89999,951198
2015-09-16,309.79999,314.23001,307.81,313.51001,959356
2015-09-17,312.23001,316.73999,310.66,311.63,964250
2015-09-18,307.73999,313.57999,307.73999,308.87,1570779
2015-09-21,310.20001,313.89999,309.57001,312.39001,728523
2015-09-22,307.75,307.75,301.75,304.32999,814567
2015-09-23,304.09,305.54001,301.45001,303.26001,454786
2015-09-24,301.0,301.91,299.04999,300.51001,726497
2015-09-25,304.14001,306.48999,300.91,302.98001,645726
2015-09-28,300.12,303.0,293.76001,294.06,732539
2015-09-29,295.26999,296.48999,291.0,293.51999,794096
2015-09-30,301.0,301.67001,294.57999,297.47,756235
2015-10-01,297.07001,298.76001,291.5,295.92001,814510
2015-10-02,291.0,303.39001,289.14999,303.35999,855707
2015-10-05,306.19,314.31,305.22,313.60999,936196
2015-10-06,312.70001,314.28,310.73001,312.73001,725605
2015-10-07,315.51001,321.32001,315.12,320.64001,1105294
2015-10-08,319.12,319.87,316.67001,318.57001,653577
2015-10-09,318.57001,320.98999,315.09,318.10999,580759
2015-10-12,318.69,318.69,311.76001,315.66,613160
2015-10-13,312.70001,317.37,312.34,315.12,890030
2015-10-14,320.26999,326.38,317.0,322.47,1124703
2015-10-15,324.45001,327.26001,320.59,325.63,737395
2015-10-16,327.35001,331.28,325.29001,330.82999,741943
2015-10-19,329.34,330.04001,326.39999,327.88,584994
2015-10-20,326.47,328.37,325.92999,327.14999,443237
2015-10-21,327.64001,329.12,321.69,321.98001,628015
2015-10-22,323.95001,335.87,322.81,335.35001,722000
2015-10-23,338.26999,341.25,336.14001,340.79001,959072
2015-10-26,339.91,340.39001,335.91,337.01999,600132
2015-10-27,335.73999,336.14001,333.03,335.57001,388709
2015-10-28,336.63,346.32999,335.98999,346.32001,951126
2015-10-29,345.67999,350.98999,343.5,349.85999,929477
2015-10-30,351.26001,354.59,349.04001,351.97,1601852
2015-11-02,353.66,356.60999,352.0,354.57001,812242
2015-11-03,353.19,360.0,353.19,358.47,850887
2015-11-04,358.95999,360.98999,355.06,356.48999,749542
2015-11-05,355.98999,359.44,355.17999,357.29999,510733
2015-11-06,359.95001,361.5,353.73999,356.70001,561444
2015-11-09,355.5,357.73999,347.14999,349.57001,1278917
2015-11-10,347.23999,351.10001,344.73001,350.26999,714042
2015-11-11,352.20999,352.82001,349.78,350.5,454838
2015-11-12,346.51999,349.76999,345.01999,345.73999,636999
2015-11-13,345.28,347.32001,342.47,343.25,590585
2015-11-16,343.26001,352.95999,342.57999,352.32999,672678
2015-11-17,352.41,357.92001,350.85001,353.42001,578083
2015-11-18,354.67999,361.06,352.45001,360.63,535931
2015-11-19,360.53,361.03,357.95001,359.09,489760
2015-11-20,361.07001,363.57001,360.79999,362.45999,530360
2015-11-23,362.85001,364.56,361.07001,363.25,423868
2015-11-24,360.53,361.45999,356.38,356.81,807801
2015-11-25,358.01001,362.26001,356.79999,360.62,415494
2015-11-27,359.64999,360.0,355.26999,358.39001,263486
2015-11-30,359.16,364.87,358.34,363.72,870246
2015-12-01,362.94,364.81,360.23999,361.73001,738986
2015-12-02,360.70001,363.41,356.13,358.92001,1081150
2015-12-03,359.07999,360.62,350.10999,352.0,890944
2015-12-04,353.91,361.66,351.67999,360.76001,684546
2015-12-07,359.42001,360.39001,353.22,355.47,583000
2015-12-08,353.39999,354.94,346.56,348.94,758722
2015-12-09,348.04001,353.48999,343.13,344.57001,663970
2015-12-10,344.25,349.04001,342.82001,345.25,659404
2015-12-11,340.64001,341.85999,321.22,322.78,1636100
2015-12-14,322.67999,327.81,314.62,319.60001,1267866
2015-12-15,324.95001,331.42999,322.64999,329.54001,1032479
2015-12-16,331.10001,334.0,322.16,331.0,1142466
2015-12-17,332.85001,336.35001,328.57001,330.20999,1127062
2015-12-18,326.98001,328.14999,321.42999,321.47,1025183
2015-12-21,325.63,328.12,322.48001,325.54999,534462
2015-12-22,326.0,331.42001,322.47,330.51001,711685
2015-12-23,333.81,340.17001,332.59,339.64001,678370
2015-12-24,340.37,340.87,335.17999,337.39999,240267
2015-12-28,336.94,342.82001,334.88,342.45001,866044
2015-12-29,344.76999,347.14999,341.98999,343.60001,480298
2015-12-30,342.35999,345.19,341.22,342.04999,357250
2015-12-31,339.94,345.75,337.79999,340.51999,500006
2016-01-04,333.04001,333.45999,329.0,333.10001,958864
2016-01-05,334.19,336.10001,329.12,333.95999,803203
2016-01-06,327.28,331.89999,327.0,330.16,1138503
2016-01-07,320.60001,325.64999,312.60999,315.73001,1286052
2016-01-08,317.56,319.76001,307.03,307.78,1500286
2016-01-11,309.07001,310.0,304.37,308.32001,1258384
2016-01-12,312.42001,314.60001,307.59,313.59,1096797
2016-01-13,315.20999,318.42999,303.62,304.60999,1200037
2016-01-14,305.26001,315.45001,299.31,310.0,1373720
2016-01-15,298.95999,299.95001,290.45999,296.57999,1972566
2016-01-19,300.39999,301.76001,290.48001,294.0,1070400
2016-01-20,288.67001,294.14001,280.54999,292.0,1685858
2016-01-21,292.79001,296.89001,289.48001,289.89999,1100307
2016-01-22,295.84,301.89001,294.98999,300.56,780613
2016-01-25,300.06,300.94,289.20001,289.72,1010540
2016-01-26,292.45999,300.42999,291.26001,299.26001,1066418
2016-01-27,299.0,311.0,297.38,302.12,1147918
2016-01-28,302.60999,307.81,298.04001,299.17001,1023807
2016-01-29,303.37,314.34,301.89999,314.26001,986460
2016-02-01,311.91,314.5,306.67999,312.25,755126
2016-02-02,305.82001,305.82001,298.01999,301.20999,1061299
2016-02-03,301.70001,306.91,290.07001,304.06,1372264
2016-02-04,302.25,316.0,302.25,313.70001,1037604
2016-02-05,312.03,315.17001,306.35001,307.75,1057557
2016-02-08,301.35999,301.35999,289.37,293.45999,1162881
2016-02-09,287.0,297.60999,286.51999,294.53,878849
2016-02-10,299.29001,305.73001,297.13,298.56,711725
2016-02-11,289.47,297.23001,289.0,294.20999,1266304
2016-02-12,300.17999,307.5,297.04001,306.79999,941679
2016-02-16,312.03,315.64999,309.32999,314.47,764596
2016-02-17,318.84,321.26001,316.98999,319.88,888075
2016-02-18,319.51999,320.04999,314.14001,315.97,660851
2016-02-19,313.07001,314.54999,307.59,314.29001,835258
2016-02-22,318.84,321.72,312.25,316.45001,818046
2016-02-23,315.0,317.42001,306.41,309.85999,758685
2016-02-24,304.48999,311.87,297.89001,307.98001,845653
2016-02-25,309.59,313.75,303.87,313.62,608762
2016-02-26,316.60001,318.57001,311.92001,313.92001,678187
2016-02-29,312.60001,315.63,311.09,311.95999,874647
2016-03-01,315.26999,323.03,314.13,322.57001,832284
2016-03-02,320.10001,327.23001,318.39001,326.73001,1051437
2016-03-03,323.45999,324.97,320.42999,323.14001,838419
2016-03-04,323.28,325.87,320.70001,323.76001,671978
2016-03-07,320.51999,327.85999,317.82999,326.73001,682396
2016-03-08,323.29999,325.0,316.75,320.39999,674454
2016-03-09,323.91,328.35001,321.0,328.31,1179242
2016-03-10,329.76999,330.0,320.0,324.98999,688346
2016-03-11,330.0,340.19,326.64999,339.64999,905925
2016-03-14,337.45999,338.91,334.20999,337.82001,631270
2016-03-15,333.13,334.32999,330.39001,334.13,627305
2016-03-16,333.14999,335.5,329.59,334.07001,674534
2016-03-17,334.23001,344.73001,332.67001,341.94,864369
2016-03-18,344.20999,346.95999,339.62,342.56,763574
2016-03-21,342.76999,345.82001,339.04001,341.98001,685060
2016-03-22,337.17001,342.82999,337.17001,340.22,490102
2016-03-23,340.98001,341.85999,337.29999,339.23001,466515
2016-03-24,336.47,337.87,331.73001,334.28,662382
2016-03-28,336.0,338.64001,334.20999,336.91,444555
2016-03-29,336.23999,340.42999,332.0,339.91,635007
2016-03-30,343.63,344.91,340.81,341.37,463395
2016-03-31,340.34,344.20001,339.92999,340.57001,511508
2016-04-01,337.26999,344.56,335.07001,342.53,717695
2016-04-04,342.0,343.29001,336.23999,338.51999,553117
2016-04-05,335.92001,336.66,331.45001,334.79999,523888
2016-04-06,334.39999,338.73001,334.09,337.20001,463490
2016-04-07,334.37,335.87,326.92999,328.37,530599
2016-04-08,332.73999,335.23999,330.79999,331.60001,360616
2016-04-11,334.91,337.16,332.78,332.95999,435082
2016-04-12,334.04001,339.87,332.32999,339.31,559556
2016-04-13,343.0,348.62,341.42001,348.29001,960225
2016-04-14,343.0,356.20001,342.0,354.91,833684
2016-04-15,354.42001,358.31,353.59,357.73999,1108939
2016-04-18,353.0,359.45001,351.04999,358.0,842228
2016-04-19,361.54001,366.31,361.20001,364.66,834447
2016-04-20,365.94,368.89999,364.45001,366.92001,610731
2016-04-21,364.35999,367.88,362.23999,364.09,607856
2016-04-22,365.16,369.20999,363.82999,365.47,512090
2016-04-25,364.01001,365.0,360.47,363.66,482748
2016-04-26,363.73999,366.0,362.31,365.95999,413415
2016-04-27,366.0,369.32999,363.81,367.47,451219
2016-04-28,363.20001,365.88,357.67999,358.82999,509447
2016-04-29,356.63,358.04001,353.14999,356.32999,586693
2016-05-02,358.76999,362.67999,355.12,361.5,739138
2016-05-03,356.0,356.63,352.07999,355.69,485342
2016-05-04,352.59,355.53,350.73001,352.17001,599382
2016-05-05,352.42001,354.5,351.17001,352.07999,521642
2016-05-06,350.56,357.09,350.23001,356.01001,509453
2016-05-09,355.95001,357.75,353.29001,355.01001,410698
2016-05-10,358.0,360.29999,355.76999,360.17999,456638
2016-05-11,358.39999,359.78,353.42001,353.82001,482944
2016-05-12,356.56,357.70999,352.67999,355.60001,393876
2016-05-13,354.72,357.85001,346.26999,347.29001,559096
2016-05-16,347.60999,354.14999,347.60999,351.82999,489029
2016-05-17,350.78,352.85999,347.62,348.82001,647222
2016-05-18,347.04999,356.70999,347.04999,353.48999,625761
2016-05-19,350.38,353.22,345.69,350.57001,555533
2016-05-20,353.60999,357.32999,352.17001,354.01001,515982
2016-05-23,354.0,356.53,353.17001,353.89999,341103
2016-05-24,358.0,361.70999,356.39001,361.17999,611395
2016-05-25,363.44,365.47,363.13,364.09,485678
2016-05-26,364.10001,364.85001,361.44,363.10001,342711
2016-05-27,363.34,366.04999,363.34,365.09,314421
2016-05-31,366.29999,366.29999,361.98999,363.85001,625653
2016-06-01,361.56,365.92001,358.85001,364.59,447489
2016-06-02,360.88,363.16,356.70999,361.10999,519437
2016-06-03,358.48999,359.88,351.88,359.37,473860
2016-06-06,358.88,364.48001,358.88,362.06,435867
2016-06-07,363.26001,363.64001,358.81,359.06,484853
2016-06-08,358.56,361.67001,358.39999,360.35001,335915
2016-06-09,356.64999,359.0,355.39001,357.95999,331383
2016-06-10,351.5,352.37,345.64001,346.97,768412
2016-06-13,346.16,350.57001,344.47,344.59,532816
2016-06-14,343.07999,344.59,339.48999,339.79001,748870
2016-06-15,342.32999,344.07999,339.01001,339.54999,747422
2016-06-16,336.88,339.89999,332.01001,339.45999,660676
2016-06-17,340.32999,343.26999,339.57999,341.88,596899
2016-06-20,349.51001,351.97,347.84,348.42999,677570
2016-06-21,349.10999,350.59,346.51001,348.0,343241
2016-06-22,348.5,351.73999,346.73999,347.67001,442493
2016-06-23,352.81,356.92999,351.91,356.85001,421223
2016-06-24,337.13,343.88,331.01001,332.51001,1480673
2016-06-27,326.48001,326.63,317.60001,319.54001,1231024
2016-06-28,324.32999,326.97,318.0,323.95999,648614
2016-06-29,329.0,336.92001,327.25,336.73999,852780
2016-06-30,337.95999,342.67001,334.23001,342.53,753556
2016-07-01,342.03,346.29999,339.60001,341.28,475705
2016-07-05,338.66,339.17001,332.53,336.07999,513757
2016-07-06,332.5,338.20001,329.57999,336.10999,708120
2016-07-07,335.0,337.54999,331.20001,335.10999,776563
2016-07-08,341.57999,345.39001,339.04001,345.20001,533867
2016-07-11,348.04001,349.44,345.14001,347.5,404417
2016-07-12,350.01001,357.84,349.54999,357.37,875351
2016-07-13,357.57999,358.89001,354.01001,357.5,569315
2016-07-14,354.5,362.0,352.98999,355.19,799529
2016-07-15,355.94,357.59,351.13,356.85001,654424
2016-07-18,357.56,359.69,356.79999,357.78,448442
2016-07-19,355.45999,357.48001,355.39999,356.57999,353204
2016-07-20,358.66,360.73001,355.57999,359.78,433788
2016-07-21,359.28,360.29999,357.66,359.5,593024
2016-07-22,360.39999,363.20999,359.26999,363.04999,504439
2016-07-25,363.0,363.78,360.07999,361.42001,419957
2016-07-26,360.75,362.73999,358.67001,361.92999,358315
2016-07-27,362.19,365.67001,361.20999,363.31,458425
2016-07-28,362.64001,364.98001,360.69,363.37,407274
2016-07-29,362.87,367.22,362.79999,366.25,648510
2016-08-01,366.66,368.45001,365.51999,368.32001,806594
2016-08-02,366.10001,367.92001,364.98001,367.07999,745569
2016-08-03,367.07999,369.0,366.37,368.16,821821
2016-08-04,367.67001,369.16,365.64999,366.25,453224
2016-08-05,370.28,375.26001,369.01001,374.75,675529
2016-08-08,374.54001,375.95001,370.92999,371.69,550600
2016-08-09,372.5,372.5,368.23999,368.64999,534895
2016-08-10,369.51999,369.51999,365.51001,366.44,489035
2016-08-11,366.29001,368.81,366.29001,367.39001,495647
2016-08-12,365.0,367.07001,364.0,366.60001,361088
2016-08-15,368.0,371.76999,367.73001,370.73999,369004
2016-08-16,369.12,370.95001,366.98999,367.07001,313090
2016-08-17,367.01999,370.42001,366.56,370.10001,338310
2016-08-18,369.01999,370.89999,369.01999,370.79001,291216
2016-08-19,369.92999,372.98001,367.73999,372.04999,378941
2016-08-22,371.89999,372.48999,369.75,371.54999,390643
2016-08-23,374.48001,374.48001,372.14999,372.28,284004
2016-08-24,371.64999,372.76001,368.35999,369.12,401740
2016-08-25,368.0,369.35999,366.67001,368.5,485993
2016-08-26,370.0,373.91,368.51999,371.09,362411
2016-08-29,372.14001,375.72,371.85999,373.79999,362900
2016-08-30,374.10001,376.64999,373.60001,376.0,631429
2016-08-31,372.51999,374.04001,370.66,372.81,618377
2016-09-01,374.12,375.82999,366.72,372.17001,457515
2016-09-02,374.51001,375.69,371.89999,373.85001,294065
2016-09-06,373.81,374.48999,369.75,371.59,532576
2016-09-07,369.85999,373.64999,368.0,373.54001,378740
2016-09-08,372.01999,373.44,371.17999,372.38,380102
2016-09-09,369.66,370.17001,362.13,362.17999,648209
2016-09-12,360.0,369.32001,358.42001,368.10001,868690
2016-09-13,365.57001,367.75,358.85999,360.91,689239
2016-09-14,361.78,364.73999,359.28,360.70001,394517
2016-09-15,360.70001,366.85999,359.35001,365.5,592479
2016-09-16,362.64001,366.57999,360.10999,365.97,1122310
2016-09-19,368.87,372.41,366.51999,367.95999,547788
2016-09-20,371.81,371.81,365.70999,365.70999,462035
2016-09-21,367.66,371.23999,366.32999,370.37,488051
